#OTU_IDs	16S_rRNA_Count
264913	6.0
2963651	2.0
1140810	5.0
1102930	4.0
1140817	2.0
4330517	8.0
4330516	10.0
4330514	10.0
4462422	1.0
798679	5.0
4330518	6.0
3592276	6.0
4323828	2.0
943138	4.0
1134322	9.0
4323827	2.0
4323826	2.0
4323825	2.0
4323824	2.0
161690	2.0
2165582	3.0
2165583	3.0
2165581	9.0
2219500	2.0
367847	2.0
663384	2.0
663385	1.0
367842	7.0
367843	5.0
3997177	3.0
3997175	1.0
3997172	1.0
1109114	6.0
178189	4.0
1109117	2.0
3828855	3.0
1109113	3.0
746126	2.0
288570	1.0
288573	4.0
826617	1.0
643724	1.0
661722	3.0
191145	3.0
826611	1.0
661728	2.0
4357370	2.0
1858797	4.0
930380	3.0
540124	4.0
548719	4.0
548718	2.0
548711	4.0
1108440	3.0
706095	2.0
548715	3.0
1108444	6.0
706091	3.0
4161145	1.0
28056	6.0
312209	1.0
4400687	3.0
4477701	4.0
305914	1.0
305915	3.0
28059	3.0
1758360	5.0
788067	2.0
382905	5.0
2323187	2.0
382902	7.0
2915560	8.0
774899	2.0
350264	3.0
464046	3.0
779617	2.0
872265	5.0
291462	1.0
291463	3.0
728797	3.0
2925754	3.0
774894	2.0
4256707	1.0
4256708	3.0
1770404	3.0
4459383	2.0
1013060	2.0
954970	2.0
747290	7.0
846190	3.0
957409	3.0
957408	2.0
4459122	2.0
4458347	6.0
4458346	6.0
4458343	6.0
3167757	3.0
282529	2.0
282521	5.0
932006	3.0
4356422	4.0
4356421	10.0
220025	2.0
220022	10.0
4354486	2.0
1146205	4.0
215991	3.0
215995	5.0
259813	3.0
215999	2.0
4353134	4.0
266186	10.0
467539	7.0
266183	3.0
340048	3.0
729449	2.0
544718	7.0
296113	4.0
348215	4.0
544715	3.0
163874	3.0
544711	4.0
163872	5.0
355373	5.0
4450111	3.0
355371	4.0
4450113	5.0
1002970	2.0
1002971	3.0
4450117	3.0
4336513	2.0
517924	7.0
817688	2.0
1066317	5.0
501947	4.0
817685	3.0
4451644	3.0
4451643	3.0
4451642	5.0
817683	2.0
631649	2.0
297440	1.0
4447543	2.0
297442	3.0
4459430	2.0
4459431	3.0
631645	1.0
193654	1.0
592547	3.0
193657	3.0
4364470	7.0
4440360	4.0
259108	2.0
801265	6.0
259105	2.0
102361	2.0
4355992	2.0
193659	1.0
994273	3.0
227555	8.0
579255	2.0
579256	2.0
579257	4.0
2663310	3.0
571063	4.0
984244	3.0
571067	1.0
571066	1.0
571065	1.0
1009091	4.0
335915	4.0
335914	2.0
335910	6.0
906503	4.0
1141961	2.0
4352421	4.0
356883	1.0
341790	3.0
1141967	6.0
4352428	2.0
3091248	5.0
341799	3.0
991571	2.0
658313	2.0
885793	4.0
813968	1.0
537487	10.0
956237	4.0
537485	3.0
107784	5.0
4336516	12.0
49248	3.0
223706	3.0
223701	2.0
223703	3.0
808532	4.0
1142437	2.0
2900798	2.0
202089	1.0
808534	8.0
1142431	6.0
808539	3.0
2900797	1.0
1142439	6.0
192525	1.0
2740	2.0
4365707	5.0
2745	2.0
4365701	4.0
4365702	8.0
3466726	4.0
192529	1.0
108632	9.0
302746	1.0
271499	3.0
516108	3.0
516103	8.0
271492	3.0
271490	4.0
271497	10.0
1067447	2.0
516104	7.0
578127	2.0
578126	3.0
645659	9.0
567604	6.0
985196	10.0
570335	2.0
277995	1.0
567608	2.0
4407115	2.0
679343	3.0
187417	2.0
4482407	2.0
4443846	1.0
4443842	2.0
233031	1.0
757770	1.0
521628	7.0
4391750	10.0
659047	4.0
659044	2.0
4391753	1.0
521621	5.0
339110	5.0
529459	5.0
222079	4.0
339117	3.0
339116	6.0
775285	3.0
775284	1.0
529450	3.0
222071	2.0
775280	1.0
331342	2.0
72586	3.0
330439	4.0
4311791	6.0
330435	4.0
330434	3.0
330437	2.0
330430	2.0
612788	3.0
675990	2.0
109587	4.0
109586	4.0
109584	3.0
769222	2.0
769223	1.0
511452	2.0
511453	5.0
511454	4.0
769227	2.0
2878500	2.0
606961	1.0
606965	3.0
3731893	2.0
710707	4.0
332496	3.0
332490	4.0
1017985	3.0
166085	3.0
560376	3.0
814568	5.0
793294	5.0
1864530	1.0
814566	2.0
792522	2.0
4416767	2.0
1034301	4.0
792526	3.0
4416763	4.0
334113	2.0
727879	4.0
1811498	2.0
815210	8.0
815212	2.0
4390407	4.0
847453	2.0
4390403	4.0
3127967	2.0
105928	2.0
3127963	1.0
105921	4.0
3294958	10.0
1100082	2.0
1100087	7.0
34757	2.0
1931747	9.0
992686	7.0
338648	5.0
1931741	9.0
4436003	2.0
338644	1.0
4436001	3.0
338640	1.0
4436005	9.0
91834	6.0
3148512	2.0
528351	4.0
4437750	1.0
4402555	3.0
1112231	3.0
1754884	4.0
144207	5.0
225930	3.0
225933	3.0
144204	3.0
144203	3.0
144201	2.0
107218	8.0
273239	4.0
100258	2.0
4415985	2.0
100255	1.0
100256	6.0
273232	2.0
903372	5.0
903373	5.0
1059857	2.0
4415987	2.0
4415980	2.0
130950	2.0
313807	3.0
313804	1.0
1895711	3.0
313800	4.0
334431	4.0
4417415	3.0
4417416	6.0
588442	4.0
334435	4.0
588444	5.0
588447	3.0
334436	3.0
807294	1.0
4417418	3.0
4417419	2.0
3603733	3.0
344723	3.0
165080	2.0
276778	3.0
294961	1.0
151454	2.0
276770	3.0
276777	3.0
528355	1.0
294969	10.0
277429	4.0
261815	3.0
277420	3.0
277421	2.0
188785	3.0
277425	4.0
277426	3.0
686258	2.0
168167	10.0
796529	1.0
1113544	2.0
4384857	3.0
4384856	4.0
2354813	8.0
4384853	2.0
4335361	7.0
101129	5.0
4484491	5.0
101121	12.0
3422642	6.0
3422643	4.0
813104	3.0
821868	2.0
821867	4.0
821866	2.0
821860	5.0
821862	2.0
4336476	6.0
337169	3.0
337167	4.0
4336478	6.0
4336479	6.0
337162	2.0
36243	2.0
589710	6.0
337161	6.0
253517	3.0
253514	8.0
253515	1.0
253513	3.0
68348	3.0
85367	3.0
253518	2.0
189438	4.0
157249	10.0
2045027	1.0
157248	6.0
204198	2.0
204199	1.0
358307	2.0
2674832	4.0
520330	4.0
4425842	3.0
4425840	2.0
4425841	2.0
133630	2.0
520338	2.0
742025	6.0
2408389	2.0
4348002	2.0
552901	1.0
944309	3.0
274308	2.0
552908	10.0
4337981	3.0
314586	5.0
314585	2.0
314582	4.0
682208	8.0
4303475	3.0
551777	2.0
314589	1.0
314588	5.0
836464	2.0
836466	1.0
4331121	9.0
4398091	2.0
4331123	2.0
4398094	2.0
4331124	4.0
4331127	4.0
4398099	3.0
551772	2.0
1114097	2.0
3538812	3.0
1114094	2.0
172830	1.0
4455964	3.0
4330456	9.0
4317276	1.0
2044777	3.0
3754500	2.0
407056	3.0
4381536	2.0
4381531	2.0
4381530	2.0
4381532	4.0
887025	4.0
329083	2.0
4414420	5.0
1010897	4.0
4315845	2.0
316567	1.0
4469072	2.0
4469071	3.0
4469077	2.0
316561	3.0
316560	4.0
702953	2.0
702951	2.0
132946	2.0
132943	2.0
3025817	3.0
174598	3.0
1006314	5.0
837333	10.0
837330	7.0
695080	2.0
788519	3.0
695085	3.0
1531100	4.0
565779	3.0
325888	3.0
4360398	3.0
525461	4.0
4360394	3.0
325883	4.0
4360396	1.0
325887	2.0
171568	3.0
525469	4.0
556104	2.0
556103	2.0
556102	2.0
3256977	7.0
556100	2.0
4420524	5.0
556108	9.0
4333184	1.0
4333187	2.0
4333186	3.0
4382848	5.0
4311464	3.0
3260	2.0
4382846	6.0
4382847	2.0
234608	1.0
3262	3.0
886778	3.0
103197	6.0
234606	3.0
4430776	2.0
4448880	5.0
102424	2.0
4373742	4.0
2790042	5.0
4373746	2.0
313524	4.0
1131950	5.0
1131954	2.0
4417379	2.0
11226	4.0
1131959	5.0
11223	3.0
2372909	1.0
958058	3.0
1715141	2.0
4313028	2.0
182176	2.0
4221747	4.0
214739	2.0
109852	4.0
4221743	2.0
313522	1.0
214730	2.0
1066213	3.0
215468	4.0
3954102	3.0
4361049	3.0
3109421	3.0
916311	4.0
4361043	2.0
4361041	1.0
4361047	3.0
4361046	3.0
4361045	2.0
1111717	7.0
4423873	3.0
2513077	1.0
279260	3.0
279263	6.0
950020	1.0
279266	2.0
279268	3.0
321260	5.0
191708	1.0
191709	2.0
4470752	4.0
191700	3.0
197173	4.0
191703	3.0
415160	7.0
2872164	5.0
12758	2.0
1125779	2.0
546265	3.0
1125775	2.0
12753	3.0
159294	2.0
575948	5.0
159293	1.0
64737	2.0
4342645	2.0
575940	1.0
4342643	3.0
4312771	2.0
159299	9.0
1090950	3.0
133577	2.0
4319899	7.0
4454339	2.0
4319891	10.0
4197100	3.0
1829647	1.0
349019	4.0
349018	3.0
824134	1.0
349012	6.0
2546331	1.0
349016	4.0
49735	2.0
2417859	4.0
49731	3.0
4471401	1.0
827444	1.0
827446	1.0
827441	2.0
4471409	2.0
4471408	6.0
190078	6.0
2962806	2.0
255052	2.0
190076	1.0
190071	1.0
190073	4.0
140593	2.0
554529	2.0
140592	2.0
267781	3.0
4082340	2.0
942142	1.0
522783	2.0
4463632	2.0
4463631	2.0
13485	3.0
90210	1.0
522789	3.0
168638	2.0
4060124	5.0
1928989	2.0
820143	3.0
820142	2.0
820145	7.0
418158	2.0
1928984	2.0
1928985	1.0
2200128	4.0
451472	3.0
4070326	1.0
2355236	1.0
179171	3.0
179170	2.0
179173	5.0
2438597	3.0
179174	1.0
179179	3.0
736832	5.0
736831	2.0
932288	4.0
907604	3.0
299514	2.0
570230	5.0
570232	2.0
570234	8.0
570236	2.0
570238	4.0
94468	3.0
830842	3.0
826796	4.0
826797	9.0
826795	2.0
143639	3.0
143638	1.0
4029632	5.0
143632	2.0
143636	4.0
651004	2.0
216349	3.0
828378	2.0
2035204	9.0
307887	3.0
2874789	2.0
216341	1.0
3052115	1.0
216345	3.0
828374	3.0
754584	2.0
1995869	3.0
1144506	1.0
519414	2.0
519416	5.0
519417	4.0
519412	2.0
351070	4.0
351072	4.0
351073	6.0
1524932	3.0
290679	3.0
290672	1.0
290674	10.0
290675	10.0
939101	3.0
955905	6.0
357890	4.0
178224	5.0
357893	2.0
357896	2.0
357897	2.0
803752	2.0
356760	3.0
356762	3.0
930460	2.0
847129	5.0
673247	3.0
283599	5.0
283595	12.0
4423132	1.0
202477	3.0
221237	1.0
221235	2.0
963964	5.0
221238	3.0
148917	2.0
174418	3.0
148915	3.0
1113028	5.0
174415	1.0
174417	3.0
148918	4.0
4354524	5.0
4354526	3.0
4354527	3.0
1106705	2.0
547817	4.0
4354528	2.0
2661876	5.0
1911500	7.0
3731193	4.0
509056	3.0
588952	4.0
2630376	1.0
1961473	1.0
110591	4.0
110596	3.0
74170	8.0
350381	3.0
1961475	1.0
676991	10.0
1939082	9.0
350385	2.0
676996	2.0
826143	2.0
212334	1.0
2472043	2.0
212331	3.0
242771	5.0
212333	1.0
212332	1.0
4304126	5.0
1853457	4.0
355236	4.0
4450094	1.0
755061	3.0
816454	3.0
245209	1.0
509058	4.0
669038	4.0
669034	3.0
669030	5.0
258175	4.0
258174	2.0
258177	3.0
258172	3.0
4479098	2.0
4479099	2.0
580487	2.0
258179	1.0
258178	3.0
2059299	7.0
4003154	1.0
528641	4.0
190829	4.0
735510	8.0
1070029	5.0
1070027	3.0
190821	4.0
1116769	4.0
776602	2.0
1073599	4.0
3706881	3.0
181819	6.0
572218	3.0
807180	4.0
565909	4.0
807187	3.0
807184	8.0
572210	5.0
565906	2.0
565900	2.0
544691	1.0
4308989	3.0
968053	2.0
908126	2.0
544697	2.0
544699	2.0
4308987	3.0
909293	2.0
344906	4.0
1127848	2.0
4334349	5.0
530275	3.0
106374	2.0
530276	1.0
106379	2.0
1127840	2.0
4334346	1.0
4334345	1.0
4332239	2.0
1100953	5.0
922293	2.0
3633321	6.0
543362	1.0
113021	2.0
1147833	3.0
4093791	8.0
250273	1.0
581759	2.0
581752	4.0
813738	2.0
269820	2.0
581756	3.0
581755	3.0
2464	3.0
309672	3.0
422516	1.0
614085	10.0
614084	5.0
2462	3.0
2463	3.0
527584	4.0
260618	10.0
335891	1.0
571744	5.0
813737	4.0
335894	10.0
335895	3.0
335896	6.0
444271	8.0
278827	3.0
278823	3.0
278822	3.0
806637	4.0
806636	1.0
351800	3.0
2344020	2.0
806638	5.0
679066	2.0
274499	1.0
4349225	1.0
274491	1.0
247531	2.0
347649	3.0
671656	3.0
537728	2.0
107429	2.0
682590	1.0
537721	2.0
436121	5.0
772030	1.0
37024	2.0
528207	4.0
37026	5.0
112374	4.0
218098	3.0
105480	2.0
2369607	2.0
2369605	2.0
295389	5.0
102136	2.0
102135	3.0
171279	1.0
295381	3.0
295383	7.0
78190	1.0
4184607	4.0
4184604	2.0
271519	1.0
271516	3.0
271514	2.0
4395884	7.0
333642	4.0
4395887	4.0
333645	3.0
333649	4.0
4395888	4.0
760641	2.0
443729	1.0
4444931	4.0
1090814	5.0
680394	3.0
726666	3.0
184153	5.0
184151	1.0
1089121	3.0
184156	4.0
4468234	5.0
184154	4.0
555928	5.0
555929	3.0
4406943	4.0
2342680	1.0
555922	3.0
555923	2.0
275365	2.0
555926	2.0
555927	2.0
521783	4.0
157476	6.0
157470	4.0
521786	2.0
521785	5.0
521784	4.0
104996	6.0
536895	5.0
536893	2.0
536892	4.0
536890	2.0
775560	2.0
339095	3.0
339096	1.0
798250	5.0
339090	3.0
339092	1.0
775567	4.0
529552	2.0
4464692	6.0
263579	2.0
361070	1.0
263577	4.0
4464699	2.0
263575	3.0
627619	4.0
263572	2.0
361079	1.0
4406945	2.0
147476	4.0
778309	9.0
147473	3.0
147472	9.0
4375222	2.0
790826	5.0
642877	3.0
523967	3.0
103423	4.0
79245	5.0
627615	2.0
103424	1.0
79240	3.0
248536	2.0
523961	4.0
4453180	1.0
4298513	1.0
79249	1.0
4453185	3.0
332510	3.0
3643330	7.0
111852	3.0
131921	4.0
332515	1.0
111856	4.0
1112884	1.0
1122523	3.0
1110662	1.0
523962	4.0
1081310	12.0
1122524	3.0
1122525	2.0
552618	4.0
1121871	6.0
1121870	4.0
1121874	3.0
1121876	7.0
815390	3.0
4278380	1.0
815395	9.0
815396	2.0
185200	6.0
185201	3.0
1051681	3.0
3581326	2.0
648806	4.0
1127092	2.0
1127097	2.0
156705	1.0
156707	4.0
156700	1.0
4430909	9.0
156709	5.0
4419193	5.0
1014904	3.0
4419195	5.0
279179	2.0
896971	3.0
896973	2.0
180352	4.0
276632	4.0
276631	4.0
946008	4.0
946003	4.0
755293	5.0
4299901	2.0
4347860	3.0
2439887	3.0
3815513	2.0
559128	3.0
861947	5.0
4347868	3.0
559127	3.0
1093731	7.0
559122	2.0
953724	1.0
676387	3.0
676384	10.0
101805	2.0
100197	2.0
4450835	2.0
551352	4.0
1065387	5.0
1065380	3.0
4425617	3.0
101803	8.0
741257	3.0
2686724	9.0
1698898	2.0
2686727	4.0
4335288	2.0
4335289	4.0
4306304	5.0
316888	10.0
593083	3.0
4306300	3.0
4335280	3.0
139541	2.0
316882	4.0
4382760	5.0
4342336	3.0
402287	3.0
4337669	3.0
2007455	3.0
2007451	1.0
1111848	2.0
1111847	2.0
1111846	3.0
1111845	3.0
3142482	1.0
4337664	2.0
140795	6.0
744558	4.0
181004	3.0
140796	8.0
181003	1.0
140793	10.0
140792	6.0
744553	9.0
140798	8.0
181008	2.0
277589	3.0
277588	4.0
277584	3.0
617742	3.0
277581	4.0
77606	3.0
77600	3.0
4466878	5.0
4466876	2.0
4466877	2.0
2841565	3.0
4466873	6.0
2841566	3.0
558656	7.0
4302979	8.0
2715999	2.0
978530	2.0
4302971	3.0
128063	2.0
128065	6.0
4302975	8.0
4302976	3.0
653383	5.0
202971	6.0
742782	4.0
2792176	2.0
2792174	2.0
2792171	2.0
2792170	5.0
4463342	2.0
4463341	2.0
510078	1.0
184980	6.0
184981	1.0
184983	1.0
184984	1.0
138630	3.0
4451930	3.0
1908796	3.0
4451932	2.0
4451935	5.0
4336532	3.0
4451937	4.0
4451936	1.0
555150	3.0
555154	3.0
362758	2.0
4398114	9.0
4326794	4.0
4398116	3.0
573876	3.0
4398110	4.0
854272	3.0
452682	4.0
4168885	3.0
1844565	3.0
4326799	4.0
864461	6.0
554409	2.0
864465	4.0
554405	4.0
526881	4.0
526883	8.0
554403	1.0
229808	4.0
691759	1.0
1939287	2.0
1939283	3.0
871137	7.0
701507	2.0
871135	4.0
655550	2.0
753437	1.0
826223	4.0
18609	2.0
826227	2.0
702854	3.0
702853	4.0
4426889	2.0
1046193	4.0
246096	3.0
4426882	4.0
831869	4.0
252268	2.0
4388524	3.0
4388527	4.0
4388526	2.0
4425615	2.0
1005854	5.0
252267	3.0
314629	5.0
727140	6.0
314622	8.0
314620	3.0
202805	2.0
202802	4.0
202801	5.0
4298171	2.0
3900314	9.0
516667	7.0
788498	2.0
4394323	3.0
70924	2.0
70926	2.0
352607	2.0
352604	2.0
960145	4.0
407393	3.0
1892589	2.0
557174	3.0
557177	4.0
557170	3.0
557173	3.0
557172	3.0
4442170	6.0
667572	3.0
667570	6.0
3359891	2.0
159906	1.0
206273	3.0
4335676	3.0
206277	3.0
206278	2.0
237847	2.0
4432762	10.0
4432761	6.0
4432760	2.0
1130961	7.0
3908327	2.0
393626	4.0
610290	1.0
217320	4.0
217322	2.0
217325	3.0
610297	3.0
217329	3.0
217328	3.0
3609855	3.0
379825	7.0
585070	3.0
229434	2.0
229436	3.0
214676	2.0
214670	4.0
3264735	4.0
4444582	2.0
4444581	7.0
692472	2.0
2679187	2.0
4444584	7.0
4444585	3.0
4418459	2.0
822216	2.0
2256432	1.0
822212	2.0
219186	4.0
4319513	1.0
4319510	2.0
4319511	2.0
4368028	10.0
4368029	10.0
4368027	2.0
4319518	3.0
4319519	1.0
2811402	3.0
634158	5.0
503354	5.0
359924	2.0
634151	3.0
3056493	3.0
635682	2.0
635683	2.0
213370	2.0
213375	3.0
81400	3.0
257348	3.0
4385806	3.0
81409	4.0
257346	2.0
735002	3.0
4448928	2.0
549097	1.0
1126361	2.0
201728	2.0
96373	9.0
201726	4.0
201724	2.0
1126368	6.0
549098	2.0
576513	2.0
19154	8.0
576518	1.0
392973	5.0
2978260	2.0
1117686	3.0
2446823	5.0
2524279	3.0
765694	10.0
573041	2.0
4338948	1.0
4338945	8.0
573049	3.0
4338947	3.0
4338941	3.0
968528	5.0
835093	3.0
315147	3.0
4318644	9.0
4318647	2.0
4318649	4.0
4318648	3.0
15865	1.0
588778	5.0
2416609	1.0
545893	4.0
545892	1.0
545895	4.0
545897	4.0
4303231	3.0
3841371	3.0
244068	3.0
4327679	10.0
4424819	2.0
244063	2.0
4327670	2.0
649201	5.0
244067	2.0
4424810	2.0
4424811	7.0
2743763	2.0
4364822	6.0
305789	3.0
555343	2.0
4364824	3.0
2445503	2.0
305787	4.0
200891	10.0
200890	2.0
260187	4.0
2748889	5.0
1632200	8.0
422069	5.0
260181	6.0
821177	2.0
821174	2.0
260189	2.0
153392	2.0
4321856	6.0
4321857	6.0
7862	2.0
4321852	4.0
780288	6.0
486453	3.0
4470445	2.0
203943	1.0
519998	4.0
519997	4.0
4391547	2.0
162749	1.0
518643	3.0
1076364	3.0
162741	3.0
135946	3.0
518645	2.0
906058	5.0
832300	2.0
2064336	2.0
906051	10.0
142023	5.0
142022	2.0
895154	8.0
314890	2.0
142029	3.0
4324320	2.0
849847	5.0
3281329	3.0
1142800	2.0
829745	3.0
820222	1.0
587000	3.0
368383	5.0
4356828	5.0
587004	6.0
251952	3.0
251953	2.0
4356823	9.0
4356822	2.0
368389	5.0
331717	5.0
331716	4.0
4356825	5.0
3779654	2.0
553557	2.0
1104450	2.0
1104454	2.0
314898	4.0
152042	3.0
307920	5.0
1104458	3.0
299700	7.0
293841	3.0
770906	2.0
2298480	2.0
926712	7.0
2654188	3.0
2460736	2.0
59851	1.0
212662	5.0
2110977	2.0
793646	4.0
793649	6.0
243303	1.0
4326908	3.0
814937	1.0
4337031	1.0
2922076	3.0
2922075	4.0
3348402	10.0
804301	9.0
302257	4.0
302250	2.0
2922079	3.0
554012	7.0
94786	3.0
236199	2.0
4435657	1.0
1733	2.0
698061	1.0
115333	2.0
175647	1.0
175646	3.0
34202	5.0
143775	3.0
143772	10.0
282928	3.0
34207	1.0
4459832	2.0
4459833	1.0
4459834	1.0
148898	3.0
148890	4.0
330043	2.0
794040	1.0
148894	2.0
330047	3.0
4377062	6.0
256632	3.0
4301157	2.0
4377065	3.0
778530	1.0
569139	2.0
606519	11.0
400239	8.0
1736996	7.0
51473	3.0
51476	2.0
4333486	1.0
4298611	4.0
2573654	2.0
27768	2.0
303126	2.0
303122	4.0
73722	5.0
73723	9.0
1108281	3.0
1108285	3.0
77895	1.0
1108289	3.0
417763	5.0
262130	9.0
3937035	4.0
262133	3.0
915815	10.0
4402900	4.0
4102407	3.0
4402903	4.0
4402904	2.0
549293	6.0
214889	3.0
515364	9.0
548100	7.0
327948	2.0
214885	4.0
2545365	4.0
214886	5.0
4474092	1.0
567897	4.0
676814	2.0
515368	3.0
531067	6.0
531066	1.0
531064	1.0
230122	2.0
4335736	4.0
4335737	6.0
807021	4.0
531068	5.0
132598	2.0
236907	1.0
1522093	2.0
238730	2.0
816398	3.0
628368	2.0
537883	4.0
4344594	1.0
816394	3.0
1037280	4.0
238734	6.0
580362	5.0
4479116	3.0
4479113	10.0
4479112	8.0
428243	2.0
26494	2.0
253945	2.0
277876	2.0
277875	4.0
4028824	10.0
277873	3.0
4296977	3.0
277870	4.0
253949	1.0
253948	3.0
321164	2.0
227797	3.0
261444	5.0
4391958	3.0
227794	2.0
261441	2.0
261440	2.0
308860	3.0
713858	6.0
4295903	4.0
4295900	2.0
4295906	2.0
4295907	2.0
723471	4.0
4295908	2.0
4295909	5.0
713854	2.0
246206	4.0
823548	9.0
2686252	3.0
4384401	3.0
4475322	2.0
806774	6.0
806775	4.0
886673	6.0
342294	5.0
4370301	10.0
4332926	3.0
342292	6.0
1107734	3.0
919018	4.0
1107733	1.0
1107730	3.0
919014	3.0
928701	4.0
919016	4.0
928705	2.0
1107738	2.0
2110480	1.0
199220	3.0
199226	4.0
2168021	2.0
2865489	2.0
199229	6.0
199228	3.0
536754	4.0
297287	1.0
4451482	8.0
104659	3.0
105524	3.0
105527	2.0
535226	3.0
535223	2.0
535222	9.0
4398464	3.0
535229	2.0
799004	1.0
175248	1.0
613851	3.0
890805	2.0
3179961	4.0
1134896	3.0
320483	3.0
2858609	2.0
1835911	3.0
330831	3.0
330833	3.0
1835918	5.0
1835919	10.0
834742	2.0
4349383	9.0
4349384	3.0
274755	6.0
274754	7.0
3679698	1.0
156722	6.0
1705507	3.0
4367627	2.0
4367623	12.0
4367622	12.0
772177	2.0
265216	3.0
198573	4.0
265211	3.0
198577	1.0
198578	6.0
15674	2.0
101424	1.0
264167	3.0
695452	1.0
264161	2.0
798350	5.0
4015276	4.0
724120	4.0
659283	3.0
4015272	3.0
4015273	5.0
4015270	5.0
295460	3.0
4409849	1.0
101427	4.0
360268	2.0
295469	4.0
4409844	2.0
4409846	10.0
233724	1.0
218069	3.0
4452179	2.0
333564	1.0
333563	4.0
970951	7.0
1919235	3.0
269024	1.0
269023	2.0
333568	1.0
569688	2.0
569689	4.0
950333	4.0
569684	3.0
569681	4.0
2559743	2.0
298732	2.0
184059	3.0
4468377	3.0
653874	2.0
4468374	3.0
4468373	4.0
4304800	1.0
298738	3.0
2907836	3.0
1915427	7.0
531837	5.0
3172055	9.0
955671	2.0
2907831	3.0
555887	2.0
344433	10.0
344430	4.0
955678	3.0
555882	4.0
1750075	3.0
344435	3.0
47512	3.0
589989	4.0
589988	5.0
589983	2.0
4350401	2.0
4350400	2.0
589987	2.0
4350405	5.0
822587	7.0
229989	3.0
822584	3.0
822582	3.0
183708	1.0
229980	3.0
229982	8.0
4471718	3.0
183703	3.0
183700	3.0
4418129	2.0
4464717	4.0
2847226	5.0
692109	7.0
4418120	5.0
692105	5.0
101635	8.0
4418126	4.0
338489	3.0
856569	6.0
642934	2.0
338484	3.0
338486	3.0
338487	6.0
511692	1.0
747930	1.0
812558	3.0
511696	3.0
1064737	4.0
511694	4.0
511695	2.0
511698	3.0
812557	3.0
4453222	4.0
4469935	1.0
1989046	5.0
4454796	5.0
551257	5.0
813602	4.0
551255	2.0
551252	4.0
551253	3.0
551250	2.0
4469933	1.0
4380198	3.0
4368101	1.0
629791	1.0
980633	5.0
3550616	4.0
1127356	2.0
3550619	6.0
1127353	5.0
1127351	2.0
524582	5.0
172680	7.0
524581	6.0
825056	5.0
825057	3.0
230403	3.0
3106538	3.0
825053	3.0
230408	4.0
4437592	4.0
4437591	6.0
4437590	3.0
4437596	5.0
4437595	2.0
245177	3.0
4437598	3.0
614714	6.0
3422140	3.0
559089	1.0
515583	4.0
3655738	2.0
3655737	1.0
715067	8.0
715065	1.0
304459	3.0
494388	3.0
838880	4.0
641244	2.0
4369272	5.0
552508	5.0
4460715	2.0
4460714	5.0
4460717	5.0
4362073	3.0
325213	4.0
942590	3.0
325211	4.0
818067	2.0
4421902	3.0
1006821	7.0
754283	4.0
754285	3.0
787323	5.0
4243265	1.0
526247	5.0
623980	3.0
3902438	1.0
247242	6.0
4412014	2.0
786969	2.0
786966	3.0
786962	9.0
2321259	2.0
255014	3.0
323755	2.0
255018	2.0
219214	3.0
4434026	4.0
219212	4.0
4434024	3.0
4434025	2.0
653022	2.0
323750	5.0
184865	3.0
184864	1.0
619826	3.0
323751	3.0
587799	4.0
205306	3.0
716263	1.0
587792	2.0
587793	2.0
587796	1.0
463233	3.0
2335342	3.0
576892	2.0
576894	1.0
818379	6.0
84255	2.0
84258	2.0
353051	2.0
818376	2.0
818371	1.0
4326616	3.0
818372	3.0
4443103	3.0
4443102	3.0
320360	2.0
4443106	2.0
4443105	2.0
4443104	3.0
4418950	4.0
692936	7.0
4418952	2.0
179500	6.0
320369	3.0
179503	3.0
4455305	5.0
321017	1.0
523144	1.0
178678	1.0
321013	3.0
321012	5.0
178675	6.0
516959	4.0
321019	4.0
321018	1.0
830434	3.0
207065	3.0
207063	2.0
523141	5.0
830439	2.0
246110	5.0
4426925	2.0
175335	3.0
4426927	3.0
175333	3.0
4426921	1.0
246116	2.0
4426923	1.0
365288	2.0
1046015	4.0
320222	2.0
704377	1.0
270239	3.0
252547	2.0
4435373	5.0
252542	10.0
4435377	1.0
4432683	3.0
4432685	3.0
4432686	6.0
4432687	3.0
324997	4.0
823047	2.0
4363463	2.0
4446039	2.0
4363460	3.0
300907	5.0
300904	3.0
584262	2.0
584265	2.0
4363469	2.0
398609	4.0
4439506	2.0
4439508	6.0
4439509	6.0
398604	6.0
4419604	7.0
2692405	1.0
83705	4.0
4419600	9.0
3383796	1.0
832900	3.0
662160	7.0
662164	2.0
542496	7.0
542491	2.0
591280	3.0
256730	3.0
256735	2.0
3359917	2.0
932737	1.0
256738	3.0
4379450	1.0
546972	2.0
276429	2.0
831743	9.0
4112173	2.0
2569950	2.0
4112171	2.0
2569952	3.0
4449992	2.0
3535903	2.0
276425	3.0
1139610	3.0
195795	5.0
195793	3.0
195792	1.0
195790	6.0
262484	5.0
1070476	2.0
1070477	3.0
262480	3.0
247142	2.0
195799	3.0
195798	6.0
3400809	3.0
585134	6.0
176704	1.0
764445	3.0
585133	1.0
585131	4.0
4323733	2.0
4323732	4.0
4323731	6.0
3400805	3.0
4323735	3.0
4323734	2.0
176701	1.0
971907	5.0
2983818	2.0
2485146	1.0
4319495	1.0
4319494	4.0
4319493	3.0
110144	3.0
110147	2.0
4319490	2.0
574630	4.0
7543	4.0
7544	4.0
4319499	6.0
7547	4.0
4207913	3.0
4207910	5.0
4359069	3.0
145518	3.0
835112	2.0
